user_id,week_year,num_ascolti_totali,num_ascolti_artista,artisti_univoci,generi_univoci
ashleybeauchamp,2016/06,12,0,8,3
ashleybeauchamp,2016/07,29,0,10,5
ashleybeauchamp,2016/08,5,0,3,1
ashleybeauchamp,2016/09,24,0,3,2
ashleybeauchamp,2016/10,9,0,5,4
ashleybeauchamp,2016/11,28,1,25,16
ashleybeauchamp,2016/12,3,0,3,2
ashleybeauchamp,2016/13,10,0,7,5
ashleyhicklin,2010/32,102,1,56,17
ashleyhicklin,2010/33,13,0,12,5
ashleyhicklin,2010/38,2,0,2,1
ashleyhicklin,2011/52,1,0,1,1
ashleyman1989,2010/32,47,0,25,12
ashleyman1989,2010/33,67,1,47,15
ashmatadeen,2011/20,31,0,4,4
ashmatadeen,2011/21,14,0,10,8
ashmatadeen,2011/22,43,0,3,3
ashmatadeen,2011/24,29,0,7,2
ashmatadeen,2011/25,4,0,2,2
ashmatadeen,2011/26,15,11,2,2
ashmishra,2015/26,84,1,68,23
ashmishra,2015/27,39,0,31,19
ashmishra,2015/28,26,0,24,15
ashmishra,2015/30,5,0,5,5
ashmishra,2015/31,3,0,3,3
askelly1984,2015/47,8,0,5,1
askelly1984,2015/48,14,1,14,6
askelly1984,2015/53,4,0,2,2
askelly1984,2016/02,99,0,82,21
askelly1984,2016/06,12,0,11,6
askelly1984,2016/12,36,0,11,3
asparagusnow,2015/33,21,0,17,10
asparagusnow,2015/34,118,1,104,32
aspey_9,2011/20,5,0,5,3
aspey_9,2011/22,139,4,50,10
aspey_9,2011/23,9,0,9,2
aspey_9,2011/30,22,0,21,6
asrafi,2011/38,29,0,28,11
asrafi,2011/39,70,1,63,17
asrafi,2011/40,83,0,78,20
asrafi,2011/41,4,0,4,4
aston_villa_fc,2014/51,73,0,17,9
aston_villa_fc,2014/52,29,1,15,8
aston_villa_fc,2015/01,14,0,6,5
aston_villa_fc,2015/02,16,0,7,6
astralcars,2012/34,6,1,5,4
astralcars,2012/37,9,0,1,1
astralcars,2012/41,13,0,3,3
astralcars,2012/43,12,0,4,4
astralcars,2012/46,8,0,1,1
astralcars,2012/51,4,0,1,1
astralcars,2013/06,5,0,4,1
astralcars,2013/08,1,0,1,1
astralcars,2013/12,7,0,1,1
astralcars,2013/15,32,0,25,10
astralcars,2013/17,13,0,2,2
astralcars,2013/20,4,0,1,1
astralcars,2013/25,6,0,6,3
astralcars,2013/28,39,0,1,1
astralvoid,2015/28,70,0,38,10
astralvoid,2015/31,32,1,30,10
astralvoid,2015/32,75,1,61,18
astrozombiexx,2014/33,7,0,7,4
astrozombiexx,2014/34,22,0,2,2
astrozombiexx,2014/36,78,1,47,11
at-ease,2009/22,132,0,73,26
at-ease,2009/25,2,0,2,2
at-ease,2009/27,9,0,7,3
at-ease,2009/31,16,0,15,8
at-ease,2009/43,1,0,1,1
at-ease,2009/52,1,0,1,1
at-ease,2010/28,9,1,9,6
at-ease,2010/30,1,0,1,1
atari1632,2012/36,181,1,120,34
atomichop,2014/48,3,0,2,2
atomichop,2014/49,49,0,38,16
atomichop,2014/50,54,1,41,13
atomichop,2014/51,18,0,10,4
atomichop,2014/52,17,0,15,6
atschoolbored,2010/34,103,1,29,9
auburn_viper,2014/10,141,8,71,17
audioscribb1er,2012/06,79,16,15,9
audioscribb1er,2012/07,51,0,11,9
auntyjangle,2015/40,2,0,1,1
auntyjangle,2015/41,26,21,4,3
auntyjangle,2015/42,24,0,5,4
auntyjangle,2015/43,24,0,9,4
auntyjangle,2015/44,22,0,5,3
auntyjangle,2015/45,5,0,1,1
auntyjangle,2015/48,24,0,5,3
auntyjangle,2015/49,1,0,1,1
auntyjangle,2015/50,2,0,2,2
auntyjangle,2015/51,2,0,1,1
auntyjangle,2015/52,12,0,3,3
auntyjangle,2016/02,1,0,1,1
auntyjangle,2016/04,4,0,1,1
auramori,2016/10,25,0,7,6
auramori,2016/11,57,10,34,20
auramori,2016/12,77,0,19,10
aushrine,2012/29,34,0,14,10
aushrine,2012/30,1,0,1,1
aushrine,2012/33,101,3,53,23
aushrine,2012/34,17,0,4,3
aushrine,2012/37,2,0,1,1
aushrine,2012/45,6,0,6,6
avaris15,2011/19,34,0,13,7
avaris15,2011/20,51,1,46,15
avaris15,2011/22,26,0,16,4
avaris15,2011/27,43,0,15,6
avaris15,2011/29,13,0,1,1
avaris15,2011/30,25,0,2,2
avelee,2011/04,29,12,3,2
avelee,2011/05,74,0,10,5
avelee,2011/06,71,0,37,15
avelee,2011/07,5,0,1,1
avelee,2012/29,2,0,2,2
awat50n,2010/07,135,1,103,22
awat50n,2010/08,40,0,39,19
awat50n,2010/35,1,0,1,1
awat50n,2010/40,1,0,1,1
awat50n,2011/20,2,0,2,2
awesomatormusic,2011/26,43,12,10,4
awesomatormusic,2011/27,28,0,7,5
awesomatormusic,2011/28,25,0,7,4
awesomatormusic,2011/29,13,0,5,2
awesomatormusic,2011/30,27,0,5,4
awesomatormusic,2011/31,4,0,4,2
awesomatormusic,2011/32,4,0,2,2
axpbf,2012/32,32,1,20,8
axpbf,2012/33,53,0,20,8
axpbf,2012/34,11,0,1,1
axpbf,2012/47,16,0,12,6
ayecannyaye,2016/11,63,1,48,20
ayecannyaye,2016/12,115,0,59,25
ayjay90,2013/39,39,0,29,7
ayjay90,2013/40,19,0,14,5
ayjay90,2014/09,99,1,44,10
aymee03,2014/17,122,3,65,22
aymee03,2014/18,1,0,1,1
ayoung74,2012/01,12,0,3,2
ayoung74,2012/49,2,0,1,1
ayoung74,2012/51,8,0,6,6
ayoung74,2012/52,5,0,2,2
ayoung74,2013/01,22,0,16,6
ayoung74,2013/11,8,0,4,4
ayoung74,2013/17,4,0,1,1
ayoung74,2013/18,8,0,1,1
ayoung74,2013/20,24,1,22,7
ayoung74,2013/21,1,0,1,1
ayoung74,2013/35,20,0,3,1
ayoung74,2013/46,4,0,2,2
ayoung74,2013/48,9,0,3,3
ayoung74,2014/05,9,0,3,2
ayoung74,2014/09,8,0,3,2
ayoung74,2014/15,12,0,8,5
ayushsaran,2010/12,22,0,19,14
ayushsaran,2010/13,75,1,65,25
ayushsaran,2010/37,70,0,29,8
azhim,2012/34,42,0,28,18
azhim,2012/35,1,0,1,1
azhim,2012/36,39,0,8,7
azhim,2012/38,12,0,10,4
azhim,2012/46,15,1,15,10
azhim,2012/49,15,0,15,11
azhim,2012/50,17,0,16,11
azhim,2013/01,14,0,11,8
azhim,2013/07,35,0,24,13
azlan121,2016/04,54,0,51,18
azlan121,2016/07,57,0,50,26
azlan121,2016/08,14,2,9,8
azlan121,2016/09,11,0,9,7
azzafrenchie,2009/40,37,0,12,5
azzafrenchie,2009/41,51,1,24,6
azzafrenchie,2010/10,1,0,1,1
azzafrenchie,2010/32,32,0,14,7
azzicle,2015/43,1,0,1,1
azzicle,2015/44,15,0,9,5
azzicle,2015/45,7,0,4,4
azzicle,2015/46,4,0,1,1
azzicle,2015/47,4,4,1,1
azzicle,2016/03,20,0,1,1
azzicle,2016/08,4,0,2,2
azzicle,2016/09,1,0,1,1
azzicle,2016/11,21,0,6,5
azzicle,2016/12,15,0,3,3
b0337,2015/13,13,0,4,4
b0337,2015/14,2,0,2,1
b0337,2015/15,33,0,17,12
b0337,2015/16,13,1,3,3
b0337,2015/17,25,0,13,7
b_e_t_h,2013/11,9,0,9,7
b_e_t_h,2013/13,25,0,11,7
b_e_t_h,2013/14,29,0,16,10
b_e_t_h,2013/15,15,0,4,3
b_e_t_h,2013/16,2,0,2,2
b_e_t_h,2013/18,1,0,1,1
b_e_t_h,2013/23,1,0,1,1
b_e_t_h,2013/35,46,23,12,5
baby_tornado,2016/12,183,4,114,36
babz_jc,2016/11,63,1,44,16
babz_jc,2016/12,55,0,31,14
badhabit_,2012/17,37,1,31,14
badhabit_,2012/18,67,0,42,13
badhabit_,2012/21,38,0,37,8
badhabit_,2012/26,19,0,7,6
badhabit_,2012/27,28,0,18,11
badlydubbedboy2,2013/01,1,0,1,1
badlydubbedboy2,2013/26,5,0,5,3
badlydubbedboy2,2013/27,1,0,1,1
badlydubbedboy2,2013/28,4,0,4,3
badlydubbedboy2,2013/29,4,0,3,2
badlydubbedboy2,2013/31,1,0,1,1
badlydubbedboy2,2013/32,1,0,1,1
badlydubbedboy2,2013/36,6,0,3,3
badlydubbedboy2,2013/37,3,1,3,2
badlydubbedboy2,2013/41,12,0,12,5
badlydubbedboy2,2013/42,1,0,1,1
badlydubbedboy2,2014/31,9,0,8,6
badlydubbedboy2,2014/35,7,0,7,7
badlydubbedboy2,2014/36,10,0,8,5
badlydubbedboy2,2014/42,22,0,1,1
badlydubbedboy2,2014/43,13,0,9,7
badlydubbedboy2,2015/39,1,0,1,1
badlydubbedboy2,2016/12,23,0,9,5
bagpipesolo,2011/02,58,0,12,9
bagpipesolo,2011/03,55,0,13,8
bagpipesolo,2011/04,43,2,27,11
bagpipesolo,2011/28,1,0,1,1
bagpipesolo,2011/29,2,0,2,2
bagpuss72,2013/05,39,0,39,16
bagpuss72,2013/06,16,1,16,5
bagpuss72,2013/07,4,0,1,1
bagpuss72,2013/08,6,0,1,1
bagpuss72,2013/12,45,0,3,2
bakes321,2016/11,52,0,15,8
bakes321,2016/12,123,18,19,8
bald_mcbald,2016/11,1,1,1,1
bald_mcbald,2016/12,100,0,94,23
ban-quo,2011/37,4,0,3,2
ban-quo,2011/40,11,0,9,4
ban-quo,2011/42,1,0,1,1
ban-quo,2011/47,12,2,10,5
ban-quo,2011/49,6,0,5,5
ban-quo,2012/02,3,0,2,2
ban-quo,2012/06,7,0,1,1
ban-quo,2012/07,2,0,2,2
ban-quo,2012/08,6,0,2,2
ban-quo,2012/10,6,0,5,4
ban-quo,2012/11,6,0,6,6
ban-quo,2012/13,21,0,17,8
ban-quo,2012/15,2,0,2,2
ban-quo,2012/18,2,0,2,2
ban-quo,2012/20,3,0,3,2
ban-quo,2012/26,5,5,1,1
ban-quo,2012/36,2,0,2,2
ban-quo,2012/43,8,0,8,5
ban-quo,2012/48,13,0,1,1
ban-quo,2012/49,3,0,3,2
ban-quo,2012/51,6,0,1,1
bananaman23,2016/11,63,0,40,13
bananaman23,2016/12,116,1,47,13
bananapwner,2013/23,3,0,3,3
bananapwner,2013/24,9,0,7,6
bananapwner,2013/25,21,1,9,7
bananapwner,2013/26,9,0,4,4
bananapwner,2013/27,35,5,7,3
bananapwner,2013/29,14,0,3,3
bananapwner,2013/30,19,0,18,11
bananapwner,2013/31,6,0,1,1
bananapwner,2013/32,7,0,6,6
bananapwner,2013/33,10,0,10,8
bananapwner,2014/11,17,1,17,10
bananapwner,2014/14,7,0,7,7
bandsonlydotcom,2013/45,67,3,56,16
bandsonlydotcom,2013/51,101,3,84,19
bandsonlydotcom,2014/01,3,0,3,3
bandsonlydotcom,2014/22,1,0,1,1
bantha_fodder,2016/10,23,1,14,8
bantha_fodder,2016/11,48,0,37,20
bantha_fodder,2016/12,102,0,55,24
barche,2016/01,2,0,1,1
barche,2016/03,14,12,2,2
barche,2016/06,5,0,2,2
barche,2016/07,4,0,2,2
barche,2016/09,41,0,5,5
barche,2016/10,23,0,3,1
barche,2016/11,23,11,3,3
barche,2016/12,34,0,14,5
barearse,2015/32,25,0,19,9
barearse,2015/33,14,0,13,9
barearse,2015/34,95,1,76,23
barearse,2015/35,14,0,14,6
barkfield69,2010/39,2,0,1,1
barkfield69,2010/40,9,0,4,4
barkfield69,2010/41,122,1,84,23
barkfield69,2010/42,13,0,13,9
barndog,2016/12,135,1,92,34
barnet_lady,2008/49,3,0,3,1
barnet_lady,2009/05,12,0,12,2
barnet_lady,2009/16,5,0,5,5
barnet_lady,2009/17,2,0,2,1
barnet_lady,2009/18,31,1,29,12
barnet_lady,2009/20,14,0,14,9
barnet_lady,2011/35,49,2,44,16
barnet_lady,2012/05,4,0,4,2
barnet_lady,2012/06,30,0,30,14
baronbuxton,2012/16,15,0,13,8
baronbuxton,2012/18,22,0,21,9
baronbuxton,2012/19,49,1,40,18
baronbuxton,2012/23,12,0,12,9
baronbuxton,2012/26,32,0,30,16
baronbuxton,2012/36,11,0,11,7
baronbuxton,2012/38,2,0,2,2
baronbuxton,2012/43,4,0,3,3
basakina,2009/30,7,0,7,6
basakina,2009/31,20,1,14,9
basakina,2009/32,15,0,12,6
basakina,2009/33,36,0,25,15
basakina,2009/34,38,1,27,19
basakina,2009/35,7,0,7,5
basakina,2009/37,7,0,7,7
basakina,2010/48,4,0,4,4
basakina,2011/13,2,0,2,2
bass457,2015/21,18,0,9,8
bass457,2015/22,107,1,38,16
bass457,2015/23,15,0,2,2
bass457,2015/25,9,0,8,8
bassboy89,2009/23,1,0,1,1
bassboy89,2009/25,1,0,1,1
bassboy89,2009/44,1,0,1,1
bassboy89,2009/45,1,0,1,1
bassboy89,2009/46,9,0,8,4
bassboy89,2009/47,6,0,5,4
bassboy89,2009/49,16,0,14,9
bassboy89,2009/50,32,0,31,12
bassboy89,2009/51,14,0,11,6
bassboy89,2009/53,7,0,7,4
bassboy89,2010/03,1,0,1,1
bassboy89,2010/04,2,0,2,1
bassboy89,2010/05,20,1,20,8
bassboy89,2010/06,11,0,11,2
bassboy89,2010/10,1,0,1,1
bassboy89,2011/38,1,0,1,1
bassetrox,2014/01,8,0,6,5
bassetrox,2014/02,2,0,2,1
bassetrox,2014/03,2,0,1,1
bassetrox,2014/06,18,0,1,1
bassetrox,2014/14,7,0,7,3
bassetrox,2014/15,19,0,18,8
bassetrox,2014/27,6,0,3,2
bassetrox,2014/39,4,0,1,1
bassetrox,2014/42,16,16,1,1
bassetrox,2014/43,5,0,3,1
bassistCW,2012/50,37,1,19,8
bassistCW,2013/01,1,0,1,1
bassistCW,2013/02,18,0,15,9
bassistCW,2013/05,13,0,12,5
bassistCW,2013/12,9,1,5,2
bassistCW,2013/13,22,0,12,7
bassistCW,2013/14,22,0,17,7
bassistCW,2013/15,5,0,3,2
bassistCW,2013/17,1,0,1,1
bassistCW,2013/19,4,1,4,3
bassistCW,2013/20,14,0,14,8
bassistCW,2013/28,4,0,4,3
bassistCW,2013/29,3,0,3,3
bassistCW,2013/30,14,0,12,6
bassman30,2015/32,5,0,2,1
bassman30,2015/33,4,0,3,1
bassman30,2015/35,14,0,3,2
bassman30,2015/36,1,0,1,1
bassman30,2015/37,2,0,1,1
bassman30,2015/38,4,0,3,1
bassman30,2015/41,1,0,1,1
bassman30,2015/42,6,3,3,3
bassman30,2015/43,15,0,10,6
bassman30,2015/44,1,0,1,1
bassman30,2015/46,11,0,7,4
bassman30,2015/47,7,0,6,3
bassman30,2015/48,5,0,4,3
bassman30,2015/52,5,0,5,2
bassman30,2015/53,1,0,1,1
bassman30,2016/02,16,0,13,6
bassman30,2016/06,11,0,4,1
bassman30,2016/07,9,0,8,4
bassman30,2016/09,4,0,2,1
bassman30,2016/12,12,0,10,4
bassplayabob,2010/33,7,0,4,1
bassplayabob,2010/34,48,0,24,12
bassplayabob,2010/35,20,0,8,4
bassplayabob,2010/36,6,0,5,2
bassplayabob,2010/37,18,2,7,4
bassplayabob,2010/38,16,0,11,5
bassplayabob,2010/39,18,0,6,2
bassplayabob,2010/40,3,0,3,3
bassplayer710,2014/37,3,0,3,3
bassplayer710,2014/38,6,0,6,5
bassplayer710,2014/41,1,0,1,1
bassplayer710,2014/42,5,1,5,4
bassplayer710,2014/46,3,0,3,3
bassplayer710,2014/47,30,0,30,17
bassplayer710,2014/52,9,0,9,6
bassplayer710,2015/08,7,0,7,5
bassplayer710,2015/16,10,0,10,9
bassplayer710,2015/18,21,0,21,12
bassplayer710,2015/20,28,1,27,18
bassplayer710,2015/21,5,0,5,5
bassplayer710,2015/29,11,0,11,8
bassplayer710,2015/30,11,0,11,10
batch_wafc,2014/01,2,0,2,1
batch_wafc,2014/44,27,0,25,14
batch_wafc,2014/45,18,0,18,11
batch_wafc,2014/47,20,0,16,7
batch_wafc,2014/48,6,0,6,4
batch_wafc,2014/49,16,0,13,8
batch_wafc,2014/52,5,0,2,2
batch_wafc,2015/01,28,1,22,11
batch_wafc,2015/02,7,0,6,5
batch_wafc,2015/03,21,0,19,9
bateszi,2015/27,88,1,67,33
bateszi,2015/34,4,0,4,4
bateszi,2015/36,2,0,2,2
bateszi,2015/41,5,0,5,5
bateszi,2015/51,9,0,9,8
bateszi,2016/01,5,0,5,5
bateszi,2016/03,1,0,1,1
bateszi,2016/12,1,0,1,1
batoutofhell88,2016/09,72,0,19,4
batoutofhell88,2016/10,22,0,9,4
batoutofhell88,2016/11,83,1,30,8
batoutofhell88,2016/12,22,1,12,6
battledean,2015/33,3,0,3,2
battledean,2015/36,39,0,39,15
battledean,2015/39,36,0,28,10
battledean,2015/40,6,0,6,5
battledean,2015/41,2,0,2,2
battledean,2015/42,14,0,14,10
battledean,2015/44,17,0,17,8
battledean,2015/45,1,0,1,1
battledean,2015/46,11,0,11,8
battledean,2015/47,46,1,44,13
batwad,2015/34,31,0,3,3
batwad,2015/35,9,0,1,1
batwad,2015/39,36,1,7,4
batwad,2015/40,62,1,21,13
batwad,2015/41,20,0,3,3
batwad,2015/45,19,0,8,7
bbanana_2,2012/28,38,0,34,17
bbanana_2,2012/29,31,0,24,13
bbanana_2,2013/15,44,1,30,12
bbanana_2,2013/16,2,0,2,2
bbanana_2,2013/18,9,0,9,6
bcfcdave,2006/45,28,0,25,12
bcfcdave,2006/46,58,1,45,17
bcfcdave,2006/47,16,0,1,1
bcfcdave,2006/48,4,0,1,1
bcfcdave,2010/39,5,0,4,3
bcfcdave,2010/41,21,0,18,6
bcfcdave,2010/42,12,0,10,2
bcfcdave,2011/01,20,0,19,9
bcfcdave,2011/02,2,0,2,1
bd4pm,2015/07,99,1,78,26
bd4pm,2015/08,31,0,29,8
bd4pm,2015/09,7,0,7,5
bd4pm,2015/10,17,0,15,8
bd4pm,2015/11,2,0,2,2
bd4pm,2015/16,9,1,9,3
bd4pm,2016/10,17,0,16,9
bdpuk,2012/45,11,0,2,2
bdpuk,2013/02,3,0,3,3
bdpuk,2013/06,2,0,2,2
bdpuk,2013/14,6,0,6,6
bdpuk,2013/15,23,0,3,3
bdpuk,2013/18,2,0,1,1
bdpuk,2013/20,34,2,17,8
bdpuk,2013/23,3,0,1,1
bdpuk,2014/01,4,0,4,3
bdpuk,2014/06,3,0,3,2
bdpuk,2014/08,1,0,1,1
bdpuk,2014/09,1,0,1,1
bdpuk,2014/10,20,0,6,6
bdpuk,2014/13,7,0,1,1
bdpuk,2014/15,5,0,1,1
bdpuk,2014/25,24,0,15,8
bdpuk,2015/18,16,0,16,13
bdpuk,2015/22,5,0,1,1
bdpuk,2016/10,10,0,2,2
bdpuk,2016/11,3,0,3,3
beadbeat,2010/01,8,1,8,5
beadbeat,2010/03,54,0,34,14
beadbeat,2010/04,13,0,13,9
beadbeat,2010/11,3,0,2,1
beadbeat,2010/12,1,0,1,1
beadbeat,2010/14,1,0,1,1
beadbeat,2010/28,19,0,18,9
beadbeat,2010/38,5,0,5,2
beadbeat,2012/07,11,1,10,6
beadbeat,2012/45,10,0,9,4
bealh24,2010/24,37,0,30,8
bealh24,2010/25,12,0,12,5
bealh24,2010/26,1,0,1,1
bealh24,2010/30,1,0,1,1
bealh24,2010/31,3,1,3,2
bealh24,2010/40,5,0,5,3
bealh24,2010/49,5,0,5,1
bealh24,2011/23,3,0,3,2
bealh24,2011/39,7,0,7,3
bealh24,2011/52,12,0,12,4
beamfrost,2012/48,21,0,20,9
beamfrost,2012/49,53,2,29,7
beamfrost,2012/50,5,0,2,2
beamfrost,2012/51,32,0,19,7
beamfrost,2012/52,19,0,12,4
beamfrost,2013/19,11,0,1,1
beamfrost,2013/20,1,0,1,1
beamfrost,2013/23,1,0,1,1
beamfrost,2013/28,1,0,1,1
beanodeano,2009/30,26,0,19,5
beanodeano,2009/32,1,0,1,1
beanodeano,2009/35,13,0,10,7
beanodeano,2009/36,9,0,9,4
beanodeano,2009/40,33,0,28,13
beanodeano,2010/30,9,0,3,2
beanodeano,2010/34,15,0,6,4
beanodeano,2010/35,1,0,1,1
beanodeano,2010/37,9,0,1,1
beanodeano,2010/46,6,0,4,3
beanodeano,2010/47,19,0,18,10
beanodeano,2010/48,9,1,9,5
beastie82uk,2011/14,63,1,51,17
beastie82uk,2011/16,81,0,66,24
beatpanic,2013/36,42,1,27,7
beatpanic,2013/37,35,0,31,10
beatpanic,2013/38,13,0,13,9
beatpanic,2013/39,1,0,1,1
beatpanic,2013/41,8,0,8,5
beatpanic,2014/01,37,0,33,16
beatpanic,2014/45,29,1,27,16
beatpanic,2015/33,7,0,7,5
beatvar,2015/46,53,0,28,8
beatvar,2015/48,9,0,8,5
beatvar,2015/53,79,2,29,8
bec_18,2011/27,1,0,1,1
bec_18,2011/28,45,0,28,11
bec_18,2011/29,12,1,9,4
bec_18,2011/30,37,0,32,17
bec_18,2011/31,57,0,36,18
becaru6a,2010/25,6,1,4,3
becaru6a,2010/26,71,2,41,19
becaru6a,2010/27,13,0,13,10
becaru6a,2010/28,10,0,8,6
becaru6a,2010/30,13,0,11,6
becaru6a,2010/31,1,0,1,1
becaru6a,2010/33,1,0,1,1
becaru6a,2010/34,10,0,8,7
becaru6a,2010/35,4,0,4,4
becaru6a,2010/37,1,0,1,1
becca108,2014/44,71,0,48,20
becca108,2014/45,32,1,27,13
becca108,2014/46,34,0,4,4
becca108,2014/48,22,0,17,9
bechod,2010/34,22,0,17,10
bechod,2010/35,82,7,36,17
bechod,2010/38,2,0,1,1
bechod,2010/43,13,0,12,7
bechod,2012/16,19,0,19,11
bechod,2012/23,15,0,12,7
bechod,2012/29,1,0,1,1
bechod,2015/01,18,1,15,5
becka221,2013/08,2,0,2,2
becka221,2013/09,6,0,6,3
becka221,2013/10,17,0,15,7
becka221,2013/11,17,0,12,8
becka221,2013/12,11,2,10,6
beckic,2013/45,1,0,1,1
beckic,2014/07,5,0,5,3
beckic,2014/25,11,0,11,5
beckic,2014/28,7,0,5,4
beckic,2014/51,2,0,1,1
beckic,2015/03,11,2,9,7
beckic,2015/07,8,0,1,1
beckic,2015/14,4,0,4,4
beckic,2015/15,4,0,4,4
beckic,2015/17,25,0,22,14
beckic,2015/34,53,0,35,7
beckic,2015/51,33,0,22,7
becky-ox,2011/32,18,0,17,9
becky-ox,2011/35,6,1,6,4
becky-ox,2011/36,5,0,1,1
becky-ox,2011/37,2,0,2,2
becky-ox,2011/42,1,0,1,1
becky0-o,2010/06,7,1,6,4
becky0-o,2010/07,29,1,16,6
becky0-o,2010/16,1,0,1,1
beckyADTR,2011/44,46,0,10,6
beckyADTR,2011/45,12,0,6,5
beckyADTR,2011/46,8,0,7,3
beckyADTR,2011/47,10,0,1,1
beckyADTR,2011/49,14,0,10,4
beckyADTR,2011/50,3,0,1,1
beckyADTR,2011/51,1,0,1,1
beckyADTR,2012/02,20,1,16,8
beckyADTR,2012/05,1,0,1,1
beckyADTR,2012/06,16,0,16,7
beckyADTR,2012/07,16,0,7,4
beckybridgi,2011/42,37,11,6,5
beckybridgi,2011/43,68,0,24,9
beckybridgi,2012/04,3,0,2,2
beckybridgi,2012/10,27,0,7,7
beckybridgi,2012/11,5,0,4,2
beckydougall,2013/36,15,0,11,9
beckydougall,2013/37,52,0,47,24
beckydougall,2013/38,27,2,16,9
beckylew,2010/20,46,1,17,8
beckylew,2010/21,2,2,1,1
beckylew,2010/22,14,0,3,2
beckylew,2010/23,61,0,32,13
beckylew,2010/31,15,0,2,2
beckylines,2009/52,21,1,19,6
beckylines,2009/53,32,0,19,8
beckylines,2010/01,24,0,23,10
beckylines,2010/02,12,0,11,5
beckylines,2010/07,1,0,1,1
beckylines,2010/08,2,0,2,2
beckylines,2010/10,4,0,4,3
beckylines,2010/11,7,0,7,2
beckylines,2011/07,8,0,8,3
beckylines,2011/16,5,0,5,2
beckylines,2011/17,1,0,1,1
beckylines,2013/22,24,0,24,13
beckyme0w,2011/30,37,0,30,19
beckyme0w,2011/33,6,0,6,4
beckyme0w,2011/34,25,0,23,10
beckyme0w,2011/35,11,0,6,5
beckyme0w,2011/36,13,0,8,4
beckyme0w,2011/37,7,1,4,3
beckytownsend,2010/17,2,0,2,2
beckytownsend,2010/18,11,0,2,2
beckytownsend,2010/19,8,4,5,5
beckytownsend,2010/20,12,0,12,6
beckytownsend,2010/21,27,0,25,12
beckytownsend,2010/22,28,0,25,16
beckytownsend,2010/23,2,0,2,2
beckytownsend,2010/24,5,0,5,5
beckytownsend,2010/26,1,0,1,1
beckytownsend,2010/27,1,0,1,1
beckytownsend,2010/28,6,0,6,3
beckytownsend,2010/33,16,0,4,3
beeemac,2013/09,30,1,26,12
beeemac,2013/10,4,0,2,2
beeemac,2013/14,8,0,8,3
beeemac,2013/15,2,0,2,1
beeemac,2013/16,12,0,1,1
beeemac,2013/20,1,0,1,1
beeemac,2013/21,25,0,16,12
beeemac,2013/22,53,0,23,13
beeemac,2013/24,7,0,6,5
beeemac,2013/36,1,0,1,1
beeemac,2013/42,7,0,4,2
beeemac,2013/46,12,0,1,1
beeemac,2013/49,5,0,5,4
beeman05,2012/31,1,0,1,1
beeman05,2012/32,4,0,4,3
beeman05,2012/33,3,0,3,3
beeman05,2012/35,11,0,11,8
beeman05,2012/36,20,0,4,3
beeman05,2012/40,1,0,1,1
beeman05,2012/42,35,0,32,14
beeman05,2012/43,14,7,2,2
beeman05,2012/45,11,0,3,2
beeman05,2012/46,2,0,1,1
beeman05,2012/49,6,0,4,4
beeman05,2012/50,1,0,1,1
beeman05,2012/52,9,0,1,1
beeman05,2013/01,1,0,1,1
beeman05,2013/05,1,0,1,1
beeman05,2013/06,2,0,1,1
beeman05,2013/07,5,0,1,1
beeman05,2014/34,5,0,1,1
beestingqueen,2011/49,13,0,6,3
beestingqueen,2011/50,12,0,1,1
beestingqueen,2012/19,5,0,2,1
beestingqueen,2012/21,17,0,4,3
beestingqueen,2012/25,24,0,2,2
beestingqueen,2012/26,9,0,1,1
beestingqueen,2012/30,17,1,16,7
beestingqueen,2012/34,31,0,7,6
beestingqueen,2012/41,16,0,5,2
beestingqueen,2012/43,9,0,1,1
beestingqueen,2013/02,7,0,1,1
beestingqueen,2013/06,5,0,2,2
beka13star,2012/36,32,1,28,8
beka13star,2012/37,13,0,12,5
beka13star,2012/38,1,0,1,1
beka13star,2012/39,15,0,3,3
beka13star,2013/08,19,0,2,2
bekawalker,2011/36,56,0,38,19
bekawalker,2011/37,10,0,3,3
bekawalker,2011/42,9,0,1,1
bekawalker,2011/43,8,0,5,2
bekawalker,2011/45,22,0,9,4
bekawalker,2011/46,17,0,3,3
bekawalker,2011/47,5,0,5,5
bekawalker,2011/48,10,0,10,8
bekawalker,2011/50,1,1,1,1
bekful,2016/09,24,0,22,7
bekful,2016/10,90,2,77,25
bekful,2016/11,50,0,3,2
bekful,2016/12,23,0,14,3
bekkibyrebekki,2012/16,41,0,14,8
bekkibyrebekki,2012/17,8,1,8,7
bekkibyrebekki,2012/18,7,0,6,5
bekkibyrebekki,2012/19,11,0,11,9
bekstrr,2011/05,1,0,1,1
bekstrr,2011/06,29,0,27,12
bekstrr,2011/08,55,1,47,15
bekstrr,2011/10,12,0,12,7
bekstrr,2011/12,9,0,8,4
bekstrr,2011/13,34,0,30,11
bekstrr,2011/14,3,0,3,3
believerster,2015/51,3,0,1,1
believerster,2015/53,9,0,8,6
believerster,2016/03,14,2,6,4
believerster,2016/04,11,0,9,6
believerster,2016/05,25,0,4,4
believerster,2016/11,25,0,5,4
believerster,2016/12,66,0,13,6
bellacollana,2012/08,14,0,14,9
bellacollana,2012/09,6,0,6,4
bellacollana,2012/11,1,0,1,1
bellacollana,2012/12,13,0,3,2
bellacollana,2012/13,10,0,3,1
bellacollana,2012/14,3,0,1,1
bellacollana,2012/15,4,4,1,1
