user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
TobiasElliot,142,0,9,0,42,17
Tobo_the_hobo,86,0,2,0,10,3
Toby-Bilson,131,0,5,0,16,10
TobyEdwards,76,0,6,0,64,30
TobyPM,180,0,4,0,60,22
TobySligo123,188,0,5,0,72,19
Tobymono,181,0,13,0,108,30
Toddih,154,0,12,0,50,20
Toddiie,138,0,2,0,57,26
Toddington5150,66,0,6,0,17,8
Toddish,149,0,3,0,42,19
ToddySte,142,0,8,0,65,15
Toetoes,140,0,3,0,44,11
Toffeedrops,143,0,8,0,71,28
Tofferrr,55,0,5,0,15,7
TogetherWeCan1,10,0,3,0,10,9
TogsyC,86,0,8,0,78,23
ToiletsAndSinks,182,0,1,0,89,20
TokenBlackDude,143,0,3,0,28,17
Tokominovo,110,0,9,0,24,14
Tolerton,120,0,3,0,41,28
Tolien,101,0,10,0,34,11
Tom-Bamblebee,146,2,2,1,89,32
Tom-K,84,0,6,0,17,7
Tom-Knowles,140,0,2,0,32,8
Tom-Morris,78,0,8,0,31,12
Tom-Reed,70,0,7,0,32,10
Tom-Thumb,133,0,5,0,96,30
Tom-Wells,134,0,13,0,97,31
Tom-is-t6b,95,0,14,0,42,18
Tom171992,158,0,15,0,83,16
Tom179,180,0,2,0,37,12
Tom1911,85,0,5,0,13,8
Tom2018,150,1,6,1,74,25
Tom21,150,0,3,0,128,23
Tom216,131,0,4,0,74,27
Tom4681,167,1,1,1,94,33
Tom6989,150,0,21,0,67,23
Tom8521,133,0,5,0,69,20
TomAlabaster,110,0,1,0,63,17
TomAstill,197,0,3,0,22,7
TomBarnes,68,0,8,0,54,25
TomBear,142,0,1,0,41,14
TomBeasley94,153,0,19,0,79,24
TomBeck182,133,0,6,0,44,15
TomCUFC,15,0,2,0,11,4
TomChiverton,169,0,14,0,115,33
TomClancy14,177,0,2,0,52,25
TomClarkson,106,0,3,0,39,20
TomClayton,144,0,4,0,5,5
TomColleran,99,0,8,0,20,10
TomCoopy,137,0,4,0,73,23
TomCorcoran,121,0,5,0,77,31
TomDReeve,179,1,7,1,108,26
TomDay,171,1,6,1,105,35
TomDixonKennedy,104,0,2,0,31,13
TomDrake91,103,0,10,0,51,18
TomEDanger,141,0,3,0,55,30
TomEP32,126,0,21,0,75,20
TomG88,55,0,4,0,10,8
TomGoon,154,0,6,0,51,28
TomH86,158,0,6,0,72,27
TomHFCarter,123,0,6,0,35,21
TomHards,175,0,3,0,114,33
TomIsSuperman,19,0,2,0,16,6
TomJOates,151,0,15,0,71,28
TomJendriks,168,0,3,0,90,31
TomKarakas,135,6,10,4,59,18
TomKemlyn,113,0,6,0,101,21
TomLB,153,1,11,1,36,13
TomLibertine,118,0,10,0,62,17
TomLoveMusician,99,0,3,0,33,20
TomMCotter,91,0,8,0,49,16
TomMTFC,163,0,4,0,94,26
TomModern,104,0,7,0,47,28
TomMurphy17,102,0,11,0,47,22
TomNuke,169,0,5,0,40,15
TomOfTheFace,80,0,3,0,31,15
TomPB,129,0,4,0,79,25
TomPico,151,0,7,0,49,22
TomRKelly,146,0,19,0,57,29
TomReal,138,0,20,0,104,29
TomRiglar,147,0,6,0,67,26
TomScholes,176,0,10,0,86,21
TomSka,123,0,3,0,94,36
TomSkinnerUK,80,0,3,0,56,22
TomSkylark12,167,0,10,0,54,24
TomSolomons,79,7,8,1,20,14
TomSteMur,177,0,5,0,38,15
TomStonock,80,0,3,0,14,11
TomTimer,45,0,4,0,6,4
TomTomtheGo,176,0,5,0,61,20
TomTooley,23,0,3,0,16,7
TomWelham,152,0,10,0,36,17
TomZeWolf,129,0,13,0,31,15
TomZombie13,110,0,6,0,46,14
Tom_7,57,0,2,0,13,8
Tom_BFC,150,0,7,0,54,24
Tom_Bro,167,0,2,0,20,10
Tom_Eccles,42,0,7,0,23,13
Tom_Errington,147,0,1,0,3,3
Tom_Harris,163,0,12,0,116,40
Tom_Meehan,98,0,5,0,61,29
Tom_Q,114,0,3,0,21,12
Tom_R91,149,0,1,0,17,7
Tom_Reynolds,183,1,7,1,123,42
Tom_Tunes,99,0,4,0,24,14
Tom_Woodward,41,0,4,0,19,4
Tom_bromley,106,0,6,0,33,19
Tom_cook,177,0,3,0,129,38
Tom_de_Grunwald,110,0,6,0,41,18
Tom_hart,183,0,13,0,109,17
Tom_ya_basta,171,1,7,1,89,14
Tomaldoooo,159,0,6,0,82,25
Tomalonge,63,0,3,0,5,4
Tomarseee,195,0,7,0,29,15
TomasFerguson,89,0,7,0,30,15
TomasJames,172,0,5,0,52,19
Tomas_j,157,0,3,0,49,25
Tomaswozere,165,0,6,0,88,24
TomaszKa,148,1,10,1,75,28
TomaszKuszczak,147,0,39,0,95,31
Tomazagato,21,0,9,0,16,7
Tomazimo,160,0,5,0,32,15
Tomb242,158,0,8,0,80,32
Tombeec,172,3,4,2,110,42
Tombirculosis,131,11,6,5,34,13
Tombiro,190,0,13,0,134,31
Tombo60,171,0,2,0,58,21
TombstoneCity,168,0,17,0,20,9
Tomby123,128,0,2,0,76,32
Tomclyro,135,0,2,0,40,18
Tomdeet,135,0,8,0,31,10
Tomeeeeey,89,0,11,0,32,8
Tomegranate,159,0,7,0,51,23
Tomekasz,138,0,6,0,45,17
Tomex0615,177,0,2,0,69,31
Tomfiend,140,0,13,0,63,26
Tomgasms,73,0,6,0,11,10
Tomhurrell,135,0,7,0,27,13
Tomijs,137,0,1,0,113,34
Tomis0,150,0,17,0,20,12
Tomisinn,135,0,4,0,32,13
Tomius,140,0,9,0,65,24
Tomm335,108,0,8,0,36,16
Tommahmusic,140,0,5,0,112,30
Tommarse666,131,0,2,0,63,27
Tommie_Gee,191,0,8,0,75,23
Tommo1011,138,0,24,0,97,32
Tommo1990,91,0,5,0,58,19
Tommuz,174,0,2,0,79,37
Tommy-Hopeless,106,0,9,0,26,12
Tommy-lo,132,0,2,0,17,7
Tommy101,145,1,5,1,69,25
Tommy491,151,0,3,0,52,10
TommyB2010,152,0,7,0,101,30
TommyBoy19,126,0,9,0,33,13
TommyFTW,36,0,2,0,5,5
TommyH13,112,0,3,0,83,24
TommyHardcore,151,0,4,0,94,40
TommyLandstand,140,0,6,0,34,14
TommyLouise,166,0,5,0,108,26
TommyNIreland,57,1,5,1,29,11
TommyS,165,0,11,0,39,14
TommySniper96,136,0,10,0,94,29
TommyT85,160,0,2,0,77,18
TommyTwinkle,175,0,3,0,130,32
Tommy_White,108,0,6,0,20,5
Tommygeuse,188,0,14,0,52,24
Tommyheavenly6,134,0,13,0,51,28
Tommyk99,9,0,2,0,5,3
Tommytanking,150,0,5,0,28,18
TommyyMac,91,0,6,0,49,19
Tomo-L,140,9,9,5,34,14
Tomodo89,124,3,7,2,64,24
Tomoooo815,79,0,4,0,34,17
Tomosaur,180,0,13,0,164,51
Tomoswyn,110,0,5,0,35,17
Tomothey,167,1,12,1,102,40
Toms115,155,0,3,0,20,14
TomsEarGoggles,120,0,11,0,19,10
TomsShinRa,12,0,4,0,7,4
Tomsgibbons,157,0,3,0,82,22
Tomski92,105,0,5,0,52,18
Tomskiii,163,0,9,0,13,10
Tomstar27,158,2,15,1,76,25
TomtheGD,170,0,12,0,25,13
Tomtrek,185,0,5,0,66,19
Tomty,181,0,10,0,81,37
Tomverge,169,0,13,0,100,22
Tomvigrass,178,0,17,0,136,47
Tomwas,80,0,17,0,39,14
Tomwhiteman,93,0,12,0,55,24
Tomzy94,76,0,12,0,47,17
ToneDeafTobes,153,0,8,0,100,25
ToneLeMoan,104,0,6,0,51,25
Toner81,132,0,9,0,72,10
Tonester666,137,0,2,0,126,33
Tongan-Ninja,61,0,10,0,37,15
Toni-Louise,2,0,1,0,1,1
ToniK,117,0,2,0,43,17
ToniLeoni,147,0,11,0,43,22
Toniaaa,156,0,14,0,68,16
Tonicmusic,179,0,7,0,53,28
TonightsToday,134,0,5,0,94,25
Tonjekho,175,1,2,1,107,21
Tonkenna,64,0,4,0,4,3
Tonnerrrrr,87,0,4,0,20,9
TonyB18,185,0,8,0,48,25
TonyCoia,153,0,5,0,18,11
TonyGlancy,161,0,13,0,95,34
TonyTart,156,0,2,0,21,10
Tony_Solo,104,0,2,0,47,9
Tonychopperr,90,4,2,1,25,15
Tonycrashed,143,0,5,0,100,13
Tonyhollywood,154,0,11,0,23,11
Tonykay,60,0,2,0,42,21
TooBubble,98,0,7,0,22,13
Tool_RP,113,0,2,0,17,10
Toolplusplus,143,0,5,0,23,16
Toon84,111,0,4,0,51,21
ToonRaider,187,0,1,0,21,10
Toonaaa,171,0,9,0,73,14
Toonsley,168,0,3,0,43,16
Toooby,146,0,2,0,45,22
Tooory,75,0,8,0,41,13
Tooshles,169,0,11,0,112,40
Toosuto,107,0,2,0,36,21
ToothpasteTime,147,0,10,0,49,21
TootsB,184,0,4,0,111,28
Topbird,157,0,9,0,128,30
Topdogpenny,21,0,7,0,19,7
Topheee,161,0,4,0,63,16
TopnotchMUFC,180,0,2,0,42,21
TopshopLass,149,0,2,0,44,13
TopsyCrett94,172,9,2,1,26,11
Tordek42,104,0,12,0,25,13
Toreno,187,0,5,0,124,42
Tori0,168,0,14,0,94,27
ToriBee,154,0,3,0,14,12
Toriachels,150,0,3,0,71,26
Torieanism,185,0,4,0,109,29
Tornup,166,0,8,0,68,19
Toryrainbow87,23,0,2,0,23,11
ToshBennings,78,0,5,0,31,20
Totally-Lemon,153,0,3,0,86,32
Totalslava,188,2,2,1,130,35
Totti_is_god,185,0,7,0,53,16
TouchBand,166,0,8,0,94,32
TouchinBass,145,0,8,0,85,25
Toukey,113,0,4,0,50,23
Tourista,107,0,5,0,91,33
ToxicMage,150,1,7,1,52,17
ToxicMint,120,0,5,0,98,20
Toxic_Char,98,0,5,0,40,8
Toxic_Hobbit,143,9,9,2,72,24
Toxicmelons,167,0,7,0,76,13
Toxictparty,29,0,5,0,12,5
Toxinide,150,0,7,0,31,11
ToyG,126,0,7,0,71,27
Toyah-Fan81,154,0,5,0,101,16
Toybotaboy,73,0,2,0,46,21
TpavraHale,90,1,8,1,72,21
Tr1xx,171,0,3,0,82,28
TraceKaiser,132,0,2,0,51,21
Traces-Forwind,3,0,3,0,3,2
Tracey1225,56,0,2,0,6,4
Traceyloves,165,0,10,0,115,22
Tracie10,145,0,7,0,119,30
Traciiee,50,0,7,0,3,2
Track5-Myrkur,183,10,1,1,79,28
TracyCoach,156,0,8,0,61,23
TragedyQueen,87,0,2,0,14,7
TranceNut87,100,0,4,0,45,17
Transmet,93,0,10,0,56,25
Tranterx,141,0,5,0,48,16
Trapped-x,141,0,12,0,96,28
Trash73,106,0,2,0,37,12
Trashcan_Heart,134,0,3,0,46,17
Trashhhh,172,0,6,0,57,20
Trashhhhh,115,0,7,0,26,12
Trashlexis,132,0,3,0,101,28
Trauma-x,168,0,11,0,106,28
TraumaX,67,0,9,0,18,7
Traumata,186,0,7,0,147,37
TravDerrick,129,0,16,0,102,30
Traveling_Angel,174,0,13,0,99,17
Travito69,154,0,12,0,77,17
Trayceee,164,0,6,0,61,19
TreSkater,116,0,1,0,64,26
TreadTheFloods,187,0,3,0,67,21
TreasureDancer,143,0,4,0,64,27
Treble_Clef_V,90,1,4,1,66,13
Tree_Swinhoe,141,0,4,0,13,8
Treebor,149,0,5,0,12,11
Treesar,138,0,8,0,55,22
Treesiepops,40,0,2,0,5,3
TrefforestGump,102,0,2,0,68,26
Tremolo_,106,0,2,0,48,19
TrenchHopper,113,0,15,0,78,22
Trendall,188,0,2,0,18,5
Trendy__,135,0,12,0,76,29
TresGrandeBalls,144,0,6,0,62,16
Tresdigital,117,0,8,0,67,36
TrevaUK,186,0,3,0,114,24
Trevalina,105,0,11,0,62,22
Trevel92,125,0,1,0,97,40
Trevkin,187,0,3,0,126,42
TrevorLovesYou,92,0,8,0,70,20
TrevorMcdevor,184,0,2,0,16,11
Trey1968,74,0,14,0,31,7
TriIby,133,0,6,0,115,35
TriaTractor,138,2,6,2,31,8
Trialia,153,0,1,0,5,3
TriangleButton,146,0,4,0,39,19
Tribealdemon,176,0,3,0,103,27
Tricerabortion,143,0,2,0,38,25
Trickasaurus,137,0,6,0,19,6
Trickay,100,0,6,0,84,23
Trickface,119,0,2,0,64,24
Tricksy_,103,0,7,0,17,9
TrickyNoodle,50,0,3,0,25,14
TrickyWagon,105,0,2,0,79,34
Tricky_Dickie,184,0,2,0,148,33
Trigg1,57,0,7,0,39,14
Trigger1978,104,0,8,0,31,10
TriggerCut92,136,0,14,0,37,23
TriggerLucy,42,0,1,0,32,14
Trignometry,132,0,2,0,82,36
TrikiD120,102,2,8,2,75,33
Trikzor,70,0,3,0,37,15
Trimmyyy,59,0,3,0,32,8
TrimtheBarber,154,0,4,0,24,16
TrimusDA,173,1,2,1,65,20
Tringboy,180,0,5,0,10,4
Trinitrate,164,0,9,0,78,25
Tripcodefag,128,0,2,0,5,4
Tripowski,185,0,9,0,105,34
Tris2K9,78,0,3,0,45,22
Trishrob5,135,0,9,0,42,10
Trismegistus7,154,0,3,0,88,27
TristUK,73,0,2,0,59,18
TristanHamish,66,0,4,0,12,9
TristanM,173,0,5,0,48,25
TristanShout,168,1,7,1,138,31
Tristan_More,146,0,2,0,88,34
TristonStorm,73,0,7,0,12,7
Trixieeee,142,0,10,0,106,27
TrixsterGRex,151,0,10,0,23,8
Trobotech1,164,0,10,0,98,25
TrofMusic,131,0,8,0,22,14
Trofficus,50,0,3,0,25,9
Trojan631,84,0,6,0,36,11
TrojanHearse,121,0,3,0,27,16
Trojanator,110,0,4,0,60,25
Trojs,99,0,9,0,26,21
TrollDad,94,0,4,0,33,18
Trondel_Dex,164,0,15,0,77,28
TropicalFanta,58,0,5,0,54,22
Trot5ky,167,2,3,1,138,38
Trotters,189,0,2,0,15,8
Trouserpress,177,0,7,0,32,16
TroyPhillips,138,0,11,0,54,19
TruBlu,146,0,5,0,10,7
TruHyp3,186,0,2,0,103,36
TruVoL,84,0,5,0,24,12
Truckasaurus,144,1,9,1,74,26
Trudes,176,0,5,0,130,28
TrueArgor,82,2,6,1,18,11
TrueAsh,170,0,2,0,71,29
TrueBoredom,62,0,1,0,3,3
TrueFigure,97,0,8,0,51,16
TrueFlavourCake,152,0,16,0,81,13
TrueHoop,161,1,7,1,59,23
TrueLoveWaits95,145,0,11,0,68,31
True_Believer,138,0,3,0,10,4
True_Nihilist,166,0,17,0,32,17
Truffle-Muncher,104,0,1,0,79,26
Truly_Camies,125,0,14,0,66,23
Trun0-Jay,148,0,19,0,54,23
Trundrumbalind,48,0,4,0,9,7
Trus,154,0,3,0,75,29
TrustDrew,162,0,4,0,77,23
TrustMachine,114,0,10,0,44,21
TrustTheWizard,160,0,2,0,33,15
Trusty-1990,186,0,6,0,45,21
Truth91,111,0,8,0,54,17
TruthlessSzeth,108,0,2,0,15,12
Truthseecker,159,0,9,0,32,15
Trve_UK,74,1,6,1,21,12
Try_Honesty,83,0,2,0,30,13
Tsarist,182,0,13,0,74,37
Tsax47,164,0,8,0,46,16
Tshaka,120,0,14,0,35,19
Tsjuder_Hell,189,0,15,0,76,18
Tsportmat,167,0,6,0,50,13
TsunamiCD,181,0,5,0,99,35
Ttythorn,169,0,6,0,24,14
TubOfCereal,153,0,4,0,71,24
TubbyAnimations,99,0,4,0,13,8
TubeScreamer,155,0,5,0,92,44
Tubematic,162,0,4,0,90,36
Tubthumper,134,0,9,0,59,17
Tucker12456,126,0,7,0,13,9
Tuckwoor,99,0,4,0,82,39
TucoBenedicto,126,0,10,0,76,31
TudorSmith,151,0,18,0,94,23
Tuesday_Girl,103,0,2,0,44,16
Tuesdayk,181,0,5,0,122,49
Tuesdaypatrick,175,0,5,0,98,17
Tuesdayy,120,0,2,0,49,20
TuftyMcTavish,150,0,1,0,18,10
Tug83,68,0,1,0,5,1
TukeySoup,1,0,1,0,1,1
Tullettallica,132,0,3,0,22,12
TumbleNFallOver,130,0,3,0,102,31
Tumbleweed45,102,0,8,0,49,17
TunaFunk,138,28,2,1,59,24
Tune0112,65,0,1,0,44,15
Tuneee,168,0,11,0,96,11
Tunelyst,110,0,5,0,20,12
Tunes79,163,0,4,0,101,16
TunesGoose,106,0,2,0,15,4
Tunguskachinga,155,0,9,0,26,7
Tuniaaa,184,14,1,1,10,5
Tuomaslotte,136,0,10,0,64,22
Turada,113,0,3,0,27,15
Tural,157,0,2,0,107,33
Turbo081286,135,0,3,0,53,13
Turbocretin,148,0,4,0,50,13
Turelus,170,0,1,0,17,6
Turine,66,0,7,0,53,18
Turkey-Dinosaur,115,0,10,0,41,16
TurkeyGiblets,121,0,6,0,66,19
TurkeySalad,164,0,14,0,29,16
TurnItUp_,117,15,4,2,40,8
TurnOnFreakOut,125,0,9,0,90,29
Turn_Roller,38,0,3,0,30,15
Turnado,159,0,2,0,98,32
Turnip5,80,0,4,0,44,20
Turnmy_swagon,2,0,1,0,2,2
Turnsy1985,142,0,16,0,80,16
TursaRecords,157,0,9,0,101,42
Turtle1807,149,0,5,0,50,23
Turtle_MattX,148,0,6,0,38,18
Tutty93,152,0,4,0,72,23
Tvende,136,0,6,0,79,26
Twaddlefish,146,0,5,0,22,10
TweeLittleThing,145,0,13,0,125,33
Tweecho,61,0,5,0,36,17
TweedzC,130,0,6,0,48,17
Tweelebea,132,0,22,0,89,21
Tweetmoose,149,0,2,0,47,19
TweetyTwouble88,65,0,2,0,51,16
Twenty2Mel,112,0,6,0,91,24
Twenty4SevenE,132,0,13,0,52,12
TwentyOneQuid,56,0,3,0,30,15
Twentyonetwelve,170,0,4,0,40,15
Twigez,119,0,12,0,43,21
Twiggers,183,2,4,1,114,38
Twiggy3,147,0,2,0,16,10
Twikki,86,0,1,0,33,10
Twilight1910,152,2,11,1,108,21
TwilightZoroark,128,0,7,0,54,18
Twilightzone101,143,3,3,3,48,12
Twin-1-,134,0,5,0,40,14
TwinEgoUK,71,0,2,0,13,12
Twin_Lead,89,0,4,0,27,15
Twinkalink,148,0,28,0,94,29
TwirlyAmy,40,0,3,0,25,8
Twissst123,39,0,1,0,4,3
TwistAndCrawl,131,2,13,2,83,32
Twisted20,78,0,6,0,49,14
TwistedHorizon,102,0,14,0,25,11
TwistedTree81,62,1,4,1,35,12
Twister-Valley,139,0,17,0,130,50
Twister_kid,164,0,24,0,61,27
TwitTheShred,166,0,7,0,23,12
TwitchingPeanut,160,0,6,0,22,11
TwitterAddict,13,0,4,0,13,7
TwllTinBobSais,147,0,6,0,65,11
TwmDylan,166,0,3,0,85,27
TwoFiddy,104,2,9,2,28,14
TwoFingersMcLucky,175,0,12,0,139,41
TwoLeftFeet,166,0,12,0,71,31
TwoSips,1,0,1,0,1,1
TwoStepsJosh,87,0,4,0,27,12
TwoSugers,183,0,12,0,120,21
TwoToneDog,149,0,7,0,64,21
TwoTwenty2,138,0,4,0,40,15
TwoWayAnalog,179,0,6,0,84,18
TwoYearsBefore,43,0,4,0,9,8
TwoZeroOne,150,0,4,0,22,11
Two_Colours,72,0,3,0,10,10
Twosugarcubes,157,0,12,0,32,17
Twysta,152,0,3,0,30,11
Ty91,104,0,4,0,64,16
TyHayward,120,0,9,0,63,18
Tyerone,164,0,2,0,30,11
Tyeson,136,0,10,0,47,19
Tyler138,181,0,13,0,64,8
TylerDurdenRIP,186,0,9,0,137,23
TylerMOFO,104,29,4,2,15,10
TylerPlz,123,0,9,0,76,21
TylerTama,93,0,3,0,39,17
Tylerhere07,167,0,2,0,39,15
Tymell,95,0,11,0,24,13
Tyolsson,137,0,6,0,61,27
Typhoon62,163,0,2,0,35,11
Typhoon89,94,0,11,0,38,13
Tyranna101,119,2,2,1,31,14
TyrannicalYak,133,1,6,1,85,25
TyrannoMatt,177,0,8,0,39,18
Tyrant161,178,0,9,0,58,22
Tyrant1x,77,0,2,0,45,17
Tyrian1989,131,13,5,1,22,9
Tyroshai,132,0,5,0,60,22
Tyzer,98,1,2,1,87,21
Tzenk,183,0,6,0,33,17
Tzsar,192,0,9,0,102,28
U84N1S1R13,159,0,20,0,78,39
UCLK,103,0,10,0,15,6
UK1337,101,0,2,0,37,18
UKCJ1991,142,0,3,0,30,16
UKMackie,144,0,11,0,98,18
UKNJ,170,0,2,0,81,29
UKResist,46,0,1,0,1,1
UKSteveH,168,0,7,0,135,27
UKStevieB,176,0,5,0,126,23
UK_KuBbLe,139,0,4,0,24,13
UKokapi,116,0,5,0,57,26
UKrockers,41,0,5,0,38,16
UKsocketman,117,0,9,0,74,17
ULTMTCMBNTN,144,0,10,0,104,37
USetTheFireInMe,89,0,7,0,44,20
UTTERMEDIA,143,0,6,0,86,34
UbberMann,154,0,5,0,44,18
UberJugend,114,0,2,0,55,35
UchihaMiek,109,0,5,0,27,11
Udders3,86,0,3,0,25,12
UdoOttoBlick,182,0,6,0,156,44
UglyNephew,176,0,2,0,23,12
UglySparks,96,0,5,0,32,16
UglyWhiteKid,121,0,3,0,45,22
UglyheadBwoy,190,0,6,0,153,32
UhhDuhhh,168,2,9,2,121,35
UkAnday,130,0,4,0,44,11
UkeChris,181,0,13,0,136,31
Ukturk,132,0,5,0,26,11
Ukuleleftw,136,0,6,0,14,6
Ulana84,6,0,1,0,6,3
Ullah,133,0,1,0,93,19
Ulleskelf,183,0,4,0,166,47
Ultima_Tricksta,60,0,3,0,35,23
UltimateDave,181,0,4,0,27,18
UltimationEE,120,0,4,0,11,8
Ultimatt,145,0,2,0,129,39
Ultimo6190,28,0,3,0,15,8
Ultra_vi0lence,107,0,7,0,34,14
Ultramod-Music,139,0,7,0,16,7
Ultramon,62,0,6,0,31,10
Ulukai,117,0,14,0,67,32
UluruJamMan,146,0,3,0,59,25
Ulvaskall,147,0,11,0,24,13
Ulysses13,118,0,7,0,49,18
Ulysses23,179,0,2,0,85,27
Umbra-Tsubaki,123,1,10,1,23,9
UmlautAmpersand,23,0,2,0,5,3
Ummm-yeah,69,0,13,0,56,17
Umney,173,1,2,1,81,25
Umwongo,141,33,4,4,37,11
UnCl3RoRy,93,0,16,0,30,18
UnStereotypical,64,0,5,0,18,10
UnaLaguna,193,0,2,0,23,12
Unargh,98,0,8,0,31,18
Unbirth,182,0,8,0,111,29
Uncanny666,157,0,7,0,25,9
Uncle-Richie,186,0,3,0,92,12
UncleAnts,183,0,10,0,140,37
UncleDavenage,191,0,2,0,44,21
UnclePsychosis,129,0,4,0,17,10
Uncle_Mike,179,0,3,0,72,22
Uncle_Samm,137,0,7,0,77,27
UndeadDude,89,0,4,0,5,4
Undead_Squirrel,63,10,4,1,19,13
Undefined08,77,0,5,0,59,16
UnderHoof,175,0,4,0,49,27
UnderTheSin,129,0,2,0,49,16
Under_A_Melinda,135,0,10,0,27,11
Under_Twilight,126,9,3,2,54,26
Undersc0re,121,0,15,0,51,15
Undiscovered_x,130,0,15,0,89,16
Unexpired,99,0,5,0,51,19
Unfond-Vagabond,121,0,10,0,56,26
UnfortunatelyGr,190,0,1,0,52,22
Unhinged_Hinge,158,1,2,1,125,44
UniToxic,89,0,3,0,54,20
Unidentified07,140,0,9,0,35,13
UniquePseudonym,136,1,9,1,80,31
UnisonBoy,134,0,4,0,20,12
Unit5,71,1,8,1,33,8
UnitedCelt,146,0,13,0,81,27
Unityy,118,0,2,0,39,19
UniversaL25,184,0,2,0,102,29
Universelles,163,0,11,0,46,24
UnixAnt,182,0,10,0,23,5
UnkleSam,116,0,9,0,23,12
Unkn0wnumb3rs,155,0,13,0,79,28
UnknownJamie,116,0,2,0,23,12
UnknownSerenity,34,0,1,0,2,2
Unknown_Firefly,129,0,12,0,79,29
Unkyp,176,0,16,0,78,22
UnluckyBunny,56,0,1,0,17,10
UnoChild,153,0,7,0,14,8
UnorthodoxPanda,116,0,3,0,50,17
UnraveledStar,124,0,15,0,27,16
UnrealCity-Mart,194,0,7,0,15,11
Unrealelf,154,0,2,0,19,6
UnseenRambo,12,0,2,0,2,2
Unseenmachine,15,0,6,0,10,9
UnspokenSigns,166,0,3,0,111,33
Unstableiser,185,8,5,1,52,23
Unstempletitled,163,0,2,0,77,30
Unsystematic,146,0,8,0,129,49
UntaggedRadio,92,0,11,0,9,6
UntamedBabe,192,0,3,0,35,13
UntidyDubs,169,0,2,0,19,12
UntouchableWill,116,0,2,0,40,19
UnusualChris,129,0,2,0,44,13
UnyTunes,182,0,11,0,100,11
Upstart77,136,0,3,0,23,11
UraGraymalkin,136,0,4,0,38,21
UrbanEx,161,0,4,0,103,23
UrbanLemon,171,0,2,0,72,25
UrbanThrash,141,0,8,0,91,32
Urban_Predator,175,0,2,0,64,22
UrbaneVinyl,139,0,17,0,122,50
Urbania2055,117,0,9,0,85,18
Urinal_Lionel,118,0,2,0,66,29
UrsusPlumbeus,178,0,4,0,92,13
Uruhaa,127,0,3,0,57,16
Urulokai,100,0,9,0,52,26
Uryviel,160,0,11,0,91,20
Urza_Archetype,116,0,8,0,59,24
UseYourAppetite,142,0,23,0,60,19
UsedKay,12,0,5,0,4,2
User575,93,0,10,0,41,20
Ushark,149,0,3,0,90,29
Usmaanamin,152,0,4,0,121,29
Usquan,133,0,4,0,13,9
Utilise,168,2,8,2,100,31
UtilityPlayer,180,0,3,0,73,32
UtopianGhosts,43,0,2,0,8,7
UtterProfanity,71,0,6,0,37,7
UtterSpazmatron,95,1,15,1,42,10
UtterlyBGroovy,107,0,4,0,102,37
Uwontneedsalt,170,0,7,0,110,23
Uzark,171,0,5,0,42,19
V-For-Vengeance,164,0,6,0,19,9
V1c88,72,0,9,0,19,7
VAI2009,108,5,3,1,90,22
VAMPVAMPVAMP,181,0,9,0,116,36
VAPF,156,0,11,0,116,28
VAbols,102,0,3,0,6,3
VCormie,122,2,4,1,56,21
VEDKHAN,100,0,4,0,90,39
VEO15,180,0,3,0,103,23
VEXX142,122,0,9,0,22,9
VFP_Xenophobe,127,2,8,1,100,34
VHaines1,83,0,7,0,28,9
VICESQUADUK,74,0,9,0,20,11
VII-Grever-IIV,87,0,3,0,78,23
VINRODenim,167,0,8,0,96,36
VINYL-WHORE,7,0,1,0,1,1
VIP0R,135,0,5,0,114,33
VIVALADAN,115,0,7,0,89,34
VIceCharlie,127,0,27,0,95,26
VJA10,86,1,9,1,58,14
VJKeeble,119,0,10,0,52,26
VK007,176,0,6,0,74,30
VKFail,151,0,2,0,25,18
VL999,71,0,6,0,21,9
VMC11,167,0,14,0,138,41
VMKLadyLazarus,91,0,2,0,82,34
VODKA-Jeeva,116,0,13,0,47,28
VOTTD,134,0,5,0,19,12
VRNZ,138,0,3,0,69,22
VRocker,142,0,15,0,50,16
VSpike,144,0,2,0,13,11
VV01,118,0,4,0,75,30
V_Dubber,136,0,11,0,67,24
Va1entine,141,0,13,0,110,39
Vaaranasthir,175,0,9,0,26,18
VacantHorizon,101,0,6,0,32,11
Vade101,169,0,21,0,125,33
Vadear,47,0,4,0,42,24
Vader555,119,0,8,0,22,9
VadinkManeVardu,63,0,3,0,56,32
Vaegensson,86,0,2,0,68,36
Vagabondette,172,0,5,0,71,26
Vagish,75,0,2,0,53,19
Vaiflo,140,0,7,0,32,21
Vains-Of-Jack,121,0,3,0,28,10
Vairosean,138,2,13,2,106,27
ValHC,187,0,2,0,7,3
Valad,161,2,15,1,86,22
ValeAdam,155,0,4,0,23,13
ValeMale78,166,0,14,0,45,11
ValenTone_rules,146,0,3,0,85,34
Valencia86,166,0,6,0,31,12
Valentine11,95,0,2,0,55,23
ValerianForrest,172,0,3,0,108,41
Valerie100,147,0,10,0,81,15
Valerieeeeee,71,0,1,0,14,7
Valhalla223,28,0,2,0,25,13
Valiantis,159,0,4,0,94,34
Validosiii,116,1,11,1,58,20
Valium_Knights,129,0,6,0,47,15
Valkiriegoddess,163,0,3,0,99,28
ValkyrianMusic,133,0,5,0,67,21
VallanV,98,0,3,0,24,11
