user_id,num_ascolti_totali,num_ascolti_artista,settimane_totali,settimane_artista,artisti_univoci,generi_univoci
my_cataclysm,142,4,3,1,59,19
my_guernica82,127,11,16,1,19,6
myles22,123,1,12,1,104,34
mynameisntdaisy,39,1,2,1,10,4
mynameisntholly,112,1,12,1,51,21
mynameisrichy,101,4,7,1,15,13
mynamescamden,168,1,6,1,84,27
myomy,161,1,9,1,111,34
myrmidonmage,124,1,2,1,61,27
mysterevic,157,6,5,1,108,38
mystic-poot,68,3,12,1,32,14
mysticed,185,12,3,1,36,13
mytrackrecord,173,3,11,1,102,33
myunie,142,3,3,1,77,32
myusernameis,161,37,1,1,11,8
n0nnahs,125,1,9,1,43,20
n_londonhippy,174,13,2,2,69,15
nailsbeast,89,8,9,3,11,8
nainaii23,168,1,2,1,80,22
nairn1983,151,3,19,1,33,15
namebeconniiee,33,1,5,1,30,11
namepoc,34,1,7,1,24,7
namffoh,115,1,4,1,27,17
nana1118,139,2,9,1,60,19
nancyboysuko,152,1,2,1,97,26
nanny-barcode,152,1,1,1,82,29
naoomix_,55,1,2,1,18,8
nar04,100,12,3,1,8,6
narmi,117,1,4,1,71,21
nat-noo,142,1,4,1,107,33
natachahc,118,11,7,1,44,14
natapea,189,1,5,1,89,14
natashachan25,163,1,6,1,80,21
natch77,188,1,5,1,130,28
natchonatcho,179,1,5,1,148,35
natchonatchoman,168,7,14,1,114,32
nate_guitar,168,2,9,1,72,22
nathan155,161,1,2,1,89,33
nathan_face,167,15,16,3,73,26
nathanumb,73,2,3,2,35,16
nathwebster,147,1,8,1,102,29
nattytashyasha,145,2,7,1,82,21
naturenet,104,3,2,1,64,28
nbarlow7x,151,1,9,1,93,23
nburrows,175,5,10,1,39,16
ndrayton1,120,7,4,1,18,8
nealesorrie,114,1,15,1,33,11
nealo88,124,1,21,1,65,24
nedskirowell,78,1,4,1,25,12
neer911,170,1,3,1,129,33
nefibach,129,1,4,1,52,23
nefmet,167,1,11,1,90,21
neil3k,127,1,2,1,71,16
neo228,151,3,11,1,70,17
neodude991,132,1,2,1,21,7
neon_tiger_,46,4,4,1,16,11
nessaseregon,134,4,16,4,73,33
never-think,106,16,8,1,42,11
neverstandstill,127,5,3,1,78,31
new_london_fire,100,10,9,3,68,18
newadventuresin,160,1,5,1,111,38
newartriot,156,1,2,1,134,40
newbornlee,165,3,5,3,82,33
newbreed65,187,4,2,1,62,26
neweller1,172,2,6,2,71,29
newiceage,164,2,8,2,91,30
newmillsidiot,132,3,4,2,61,24
newslangcity,175,1,3,1,106,35
newsugar92,179,5,2,2,133,19
nexusbeat,167,2,4,2,149,56
nfarley,124,1,7,1,73,24
nh0j,144,1,11,1,59,22
niai,169,1,4,1,90,27
nicccc0le,121,1,3,1,51,21
nick-day,169,1,2,1,104,24
nick970,175,3,4,2,58,11
nick_cleaver,129,1,8,1,25,6
nickehbee,72,6,15,3,56,22
nickjdillon,172,1,2,1,136,41
nicklive,132,5,25,4,61,21
nickmillard,80,1,7,1,44,19
nicko1970,133,1,11,1,119,43
nicktedds,196,1,1,1,164,23
nicky_kol,146,1,6,1,98,25
nickynakynoo,152,2,7,2,36,16
nicol_p,107,4,15,3,32,13
nicola_muse,156,28,11,3,39,11
nicolajaneb,92,9,4,1,15,10
nicolalou,121,1,12,1,80,27
nigelbuk,160,1,13,1,75,25
nigelbunny,132,1,1,1,99,26
nigelkh,106,4,7,4,84,27
nightfox25,122,6,15,3,61,23
nightrockers,132,1,6,1,46,23
niiiicolex,140,1,10,1,58,15
niji_rabbit,159,4,12,1,87,30
nikaninja,174,1,11,1,123,32
niki-baines,169,2,4,1,90,23
nikki_17,147,1,15,1,90,21
nikkistargirl,160,12,4,4,79,23
nimbusstar,135,2,9,2,79,26
nimlar,169,1,9,1,58,25
ninaj44,129,4,3,1,56,16
niniveee,156,1,3,1,88,27
ninjachelsey,194,1,3,1,68,18
ninjai85,172,10,3,2,55,21
nipapipa,75,3,17,1,55,23
nirajp,150,1,6,1,43,24
nirvana_2006,153,1,6,1,59,16
njt184,196,1,3,1,79,14
nme_emily,158,1,7,1,93,26
no1wanderer,129,2,12,2,55,9
nonnis89,173,11,10,3,68,18
nonstick,174,1,5,1,103,33
noonsey66,173,4,7,3,95,26
nophia,147,12,7,1,17,11
northernmonkey1,179,1,15,1,97,28
northernsushi,118,1,5,1,50,21
northofhere,172,2,2,1,96,30
nosure85,185,5,3,3,101,28
not_prefix,109,1,5,1,40,12
notadaffodil,88,1,6,1,64,21
notjudygarland,156,3,6,1,60,15
notriguez,163,1,1,1,114,32
notsosrsbsns,100,1,2,1,58,19
nouveller,138,44,9,8,33,14
nowplaying,190,1,2,1,120,36
nozclank,185,1,7,1,51,19
nr2008uk,132,3,12,2,60,14
nrichardson1982,157,1,10,1,142,34
nrturner,193,1,1,1,145,42
nsl100,125,5,6,1,31,13
nsyoy,105,10,10,3,66,20
nu-Wilbs,124,9,8,1,32,13
nucleursub,126,1,3,1,78,32
number-13-baby,148,3,7,1,14,11
nutflake,133,2,18,1,91,38
nuttinat1,143,1,8,1,47,24
nutty_boy14,162,10,4,1,40,15
nwoolley1,153,1,11,1,86,25
nyappy-nanashi,84,2,13,2,65,21
nymphers,180,1,10,1,145,39
nymphoenigmatic,121,5,3,2,43,20
o0ohysteria1o0o,139,4,6,2,78,20
oHoolihan,132,1,7,1,89,31
oTorvald,146,2,9,1,62,24
o_Unintended_o,126,4,6,4,88,27
oadamr,88,2,20,1,58,16
oakesy24,190,1,6,1,43,16
obegiddy,166,1,7,1,70,16
obi_jelica,185,2,3,1,89,25
oblet,138,22,4,2,17,6
ocbe,118,4,4,2,79,19
octoputh,156,2,7,2,96,20
oddsteph,171,1,6,1,136,29
oh_jolene,163,8,4,2,85,34
oh_lancashire_1,168,1,15,1,57,21
ohai_ashleen,145,1,6,1,66,22
ohaielaine,159,2,20,2,41,17
ohfinally_,129,1,5,1,49,13
ohheyitsvicky,87,1,10,1,37,14
ohmandyz,147,2,2,1,105,40
ohmyjessbess,158,1,9,1,67,18
ohmytallyho,183,3,1,1,88,34
ohnogenocide,174,1,2,1,128,43
ohvickyg,122,1,3,1,26,10
ohyeahlady,173,2,5,2,105,31
ol_face,147,1,16,1,105,27
oldskoolraver_,105,1,4,1,79,36
oli_jeyes,171,1,25,1,111,18
olimite,174,1,11,1,98,33
olimoo,143,1,7,1,121,32
olimorris,85,1,13,1,13,6
olithelegend,180,8,2,1,93,26
oliveyrc,86,3,6,2,73,18
oliwatts,180,1,7,1,102,36
oliz,174,5,4,1,79,28
olizzie,160,1,11,1,143,53
ollie342,159,2,14,2,47,16
olliec434,77,2,4,1,29,7
olliepricee,118,1,5,1,18,10
ollierelph,181,2,4,1,148,44
ollocks,159,1,5,1,101,33
ollykapow,165,1,3,1,64,27
ollyog,155,13,6,2,51,25
olmuyo,167,2,5,2,157,52
omar900ss,184,1,4,1,134,37
omardogs,128,1,3,1,86,27
omfgsoph,153,1,5,1,66,18
omgNova,177,9,7,4,32,13
omgcheese69,108,2,4,1,34,9
omgitsads,103,1,2,1,45,20
omgitsshev,139,1,4,1,111,32
omgjaslol,140,1,3,1,80,19
omnomnatasha_,77,2,1,1,31,11
oneandonlywayne,123,1,5,1,37,11
oneangrydwarf,129,1,2,1,101,33
onemorepint,137,1,5,1,48,11
only_found,100,1,2,1,71,17
only_jay,131,2,5,1,78,25
onlybleeding,177,1,8,1,121,43
onmjoey245,39,4,14,2,16,8
onvaukter,116,4,7,3,68,30
ooglia_beast,160,2,11,2,129,33
oojimaflop,139,1,1,1,45,25
oorupabo,139,1,4,1,90,23
oosanders,120,1,8,1,58,25
opalfruits,140,1,5,1,81,24
openheartbreak,102,1,2,1,35,14
opticw1ldman,151,1,6,1,83,25
orangeacid,148,9,8,2,67,31
orangesprings,79,2,11,1,35,12
origamistar,147,2,3,2,83,29
ormiret,158,5,2,2,53,22
oroberts123,158,2,4,1,135,26
osde8info,137,5,11,4,105,28
osgranger,145,2,4,2,53,18
ossanossan,157,11,9,2,56,13
ossie54,68,1,5,1,49,20
otodd,107,4,2,2,52,22
oujumaflip,168,8,8,1,103,26
ouran_lover,171,4,6,2,66,16
outmyhead,151,24,6,1,59,20
outpostzeta,172,26,9,1,29,15
over_board,39,1,4,1,29,11
overfiend0a,141,2,31,2,74,30
oxKatie,171,1,2,1,69,15
oxjam,171,2,6,1,88,32
oxo_foxo,119,1,13,1,67,26
oxygen84,169,2,6,1,112,36
oz_the_drummer,168,1,9,1,71,22
ozric_tyler,158,5,2,1,47,28
ozzie80,184,1,9,1,80,14
ozzywoggle,134,1,7,1,78,29
p13xforever,122,1,3,1,45,16
p33tyy,171,1,6,1,132,35
pabloelmexicano,128,21,10,5,56,31
pablonorte,156,16,26,2,40,14
pabulous,150,1,6,1,40,14
paddym12,147,1,10,1,59,22
paha_ana,112,1,10,1,53,23
paigeyduck,72,1,9,1,33,13
paigeyyxo,163,1,7,1,57,19
palegreen,141,1,11,1,88,26
palerose,53,1,5,1,30,12
palmerantony,133,11,2,1,25,8
pammielurr,151,2,12,2,78,19
pandammonium,190,1,1,1,169,36
pandamore,80,4,9,4,59,17
pandorasinbox,173,1,2,1,132,41
pandorasknows,24,1,3,1,21,11
paniquepanik,104,1,5,1,61,25
pantherx12,171,3,3,2,98,28
paperwings1,91,5,3,2,71,27
parisriots,179,1,25,1,120,46
parkerdigital,122,1,2,1,67,29
parttimedogfish,158,11,5,1,15,8
passedbourget,114,1,21,1,50,21
passinthrough,178,5,10,1,91,26
pastacrazy1234,157,1,2,1,55,17
patthemagictwat,149,2,13,2,59,19
paul2802,151,1,10,1,119,40
paul73,170,1,13,1,113,39
paul_in_aber,175,1,13,1,51,21
paulcaz,180,4,27,2,127,48
pauldowner,169,1,3,1,132,26
paulholland511,109,4,11,3,86,10
paulincardiff,130,1,2,1,53,17
pauljchappell,123,3,5,3,71,28
paullac,135,1,8,1,126,42
paullockheart,64,1,3,1,33,18
paullopez4,42,3,3,1,19,11
paulmevans,175,1,10,1,100,22
paulridgway,139,1,3,1,61,21
paulrobertlloyd,129,1,16,1,61,20
paulsilver,185,1,1,1,92,26
paulsmith41,165,7,3,2,107,37
paulspanner,134,1,9,1,110,16
paultays95,122,1,2,1,29,15
paulwe_uk,194,1,2,1,64,27
paulwmk,146,3,11,2,85,33
paxo666,132,1,2,1,62,16
paynexkiller,183,3,1,1,86,16
pazife,167,1,7,1,95,30
pcollin,183,1,11,1,128,29
pd110,143,1,2,1,112,28
pdh1978,196,1,2,1,61,21
pdrendell,172,1,8,1,106,26
peacherix,105,8,12,1,66,25
peanuts_mum,182,6,8,4,101,23
peersybbs,125,21,11,4,70,25
pelic0n,169,1,3,1,127,36
pelling,163,2,17,2,28,8
penguindan,139,13,9,3,59,26
penguinpagey,158,2,7,2,97,36
pennyrobinson89,145,1,3,1,54,13
pepprrr,104,1,3,1,47,15
perfectdevil,170,10,8,1,100,27
perkyn,82,1,4,1,37,8
persontypething,174,1,5,1,151,43
pete-err,142,39,3,1,10,4
pete-woods,148,5,7,1,33,12
pete345,156,1,11,1,55,19
peteashton,168,1,11,1,69,34
petebloke,138,15,7,1,62,24
petedt,188,4,1,1,86,23
peteparkyoupoo,147,1,3,1,116,36
peterhignett,114,3,16,1,36,13
peterjamesford,138,73,10,4,11,5
peteyboii87,142,1,11,1,56,25
petmas,184,2,3,1,115,36
petrolRAINBOWS,161,1,10,1,61,21
pettygraeme,141,11,6,1,13,5
pezhvok,157,1,2,1,72,23
pgoricha,165,1,3,1,127,45
phantomtheory,132,7,11,2,30,16
phate13,164,1,6,1,134,47
phil.coyne,120,1,2,1,53,22
phil_phish,90,2,4,2,37,10
philcad,133,4,6,2,47,19
philmead88,133,1,11,1,54,22
philo23,143,4,3,2,34,16
philrange,181,1,5,1,136,46
phoenixdarkness,99,34,2,1,7,6
phoenixology,159,6,7,3,92,35
phoenixtamer,64,2,2,1,37,9
phonefreakhoney,143,1,2,1,91,20
php1mv,172,2,4,2,113,31
phroggz,183,2,4,1,118,43
phyrehawk,143,2,13,2,115,43
piav86,90,7,9,1,30,7
pib712,180,3,11,2,99,34
picketty,179,1,8,1,71,22
picklesfrog,135,1,7,1,37,18
pidge89,138,4,5,3,92,27
piecesofsky,117,66,4,3,37,17
piehouserat,152,1,6,1,83,22
pierstinck,68,1,5,1,55,17
piewedge,155,15,1,1,119,39
pikamuse,109,17,3,1,15,8
pikaparthatsnew,168,4,22,4,108,22
pikeysaurus,113,1,8,1,38,13
pilchard107,158,2,3,2,87,25
pineapple_munch,157,10,4,2,58,18
pineapple_ninja,92,8,16,3,30,14
pingpongdom,79,3,2,1,18,13
pink-itachi,161,1,11,1,60,22
pink-zo,115,1,6,1,39,14
pinksazi,130,1,2,1,61,20
pinny23,122,7,3,2,22,12
pipburton,47,1,4,1,6,6
pipesmokingpoet,121,2,9,1,79,27
pirate_phil,164,1,4,1,82,30
pitchtwit,170,1,21,1,101,30
pix3lboy,144,7,9,3,53,21
pixelsink,151,2,3,2,109,21
pixiebeat,112,1,2,1,54,14
pixiebell85,174,47,12,8,82,18
pixiefae,114,1,9,1,49,18
pixiefixit,153,1,12,1,77,18
pixxyy,112,1,10,1,34,9
pixystix,121,3,6,2,58,22
pizzajon,161,3,5,2,50,17
pkjhoward,171,1,5,1,118,28
placebobitch,179,13,2,1,26,11
placidsheep,134,1,2,1,102,28
plainlazy_87,160,1,3,1,122,40
plaistow_,175,1,14,1,82,24
planetf1,165,1,1,1,160,46
planetrockradio,187,3,1,1,125,13
plantypirate,165,1,18,1,38,17
playdoh_therapy,186,2,7,1,96,32
playlaura,112,3,5,3,76,22
pleasedontdie,46,1,12,1,24,9
plimsolls,111,1,4,1,86,28
pluginbabyxxx,76,5,7,3,20,10
plum__crazy,143,2,1,1,26,10
pocket_apoc,36,4,6,3,28,12
poison-girl92,173,1,5,1,107,23
poison_lucy,96,1,6,1,36,14
poisoned_eden,160,11,2,1,55,22
poisonxxheart,167,3,17,3,72,17
pokeballbitch,44,8,4,1,16,9
polaris64,151,1,4,1,91,27
polaroidgrrl,158,1,4,1,94,26
poledrablue,184,12,5,1,127,28
poletim,53,26,2,1,4,4
polygonnick,151,2,11,1,83,29
pom1507,145,1,2,1,107,36
pomico,182,1,9,1,66,22
pompski,124,2,3,1,71,22
pooh_soup,173,1,5,1,144,36
poonips,161,1,5,1,76,18
pooreb,186,1,6,1,40,22
poppinmagic,95,2,10,1,24,10
popptha,168,2,5,2,138,45
poprox122,152,1,7,1,57,12
popstaruk,116,4,11,4,62,18
popy_63,148,12,12,1,65,25
porky123,169,1,11,1,117,17
poshtiger,161,1,2,1,102,30
possessednomad2,170,1,3,1,41,11
postlesdotcom,114,18,4,1,41,19
potteryfist,184,4,1,1,72,23
powelllewis,109,1,2,1,56,14
premiump,177,1,16,1,103,18
prescilla89,83,2,6,1,55,12
presidentdave,112,1,5,1,81,31
pretty_dirty,78,1,2,1,42,13
prettybabo,190,1,3,1,65,19
prettyfly92,115,2,11,2,29,14
prettylittlesin,98,1,6,1,36,21
prettylives,72,1,3,1,28,11
primecandidate,156,1,11,1,68,28
princecheeky,130,1,2,1,113,36
princess_amy,127,2,12,2,35,12
princess_esme,164,4,3,1,106,39
princess_lisa,178,1,5,1,113,22
princessjuliaa,167,1,1,1,70,29
privetnaden,187,1,6,1,139,35
pro576,115,9,7,3,75,25
probeulater,100,1,2,1,37,19
prodigalson-,111,1,2,1,42,17
progtology,177,1,4,1,20,9
project_funky,176,3,4,1,56,20
ps_whatever22,141,1,3,1,82,27
pseudonym,156,2,2,1,78,35
pssc,157,4,19,1,65,17
psweeting,190,3,3,2,96,34
psychoballerina,176,1,7,1,51,21
psychomentalist,154,5,4,2,42,20
pubvanambulance,166,5,7,4,72,27
pudzzzyy,163,6,4,1,62,23
pumpedupkicks10,189,1,6,1,139,32
pumpkinlll,166,1,3,1,72,34
punkedrose,138,1,3,1,28,18
punkrockfuneral,194,1,5,1,70,20
punkrockhippy,147,1,13,1,90,31
puppaz,98,1,7,1,52,23
purby,162,1,13,1,61,22
purcy,186,4,8,1,68,26
purdz,151,5,12,3,36,16
purklefluff,169,1,3,1,60,26
purplefebruary,188,2,2,1,101,26
purplefish11,133,1,7,1,64,21
purpleooze,140,1,11,1,66,25
purpleronny,156,1,8,1,94,34
purplesmartarse,164,2,2,1,99,39
pussss,170,2,10,1,108,29
puttyman,138,1,7,1,108,40
puwit,18,2,3,1,13,4
pwberry,183,3,7,3,83,27
pxl125,178,1,3,1,120,15
pxmm,104,1,6,1,9,5
pyr0m310n,161,1,6,1,72,27
qB,183,1,10,1,135,45
quasimojo,128,1,10,1,64,25
queeniefox,178,1,4,1,77,36
queentiddles,143,1,18,1,49,18
quietgrrrl,78,1,5,1,65,21
quietstar,116,1,9,1,21,8
r.i,154,3,22,1,75,30
r1ot3r,164,9,2,1,121,33
r1sta,125,1,6,1,100,36
r9Paul,180,2,5,2,158,51
r_e_v_a_n_s,112,1,15,1,72,26
raaleeds92,110,2,10,1,49,15
raceracer,164,7,1,1,13,7
rachael_xD,97,2,10,2,57,17
rachaelbrown,153,1,3,1,113,39
rachaelrevenge,127,1,17,1,53,21
racheal_jafojo,111,1,6,1,22,13
rachel_dean,174,2,16,2,70,29
rachelcake,100,1,7,1,37,18
rachelsadd,148,1,10,1,60,21
racheroo30,103,15,5,2,36,11
rachie182x,155,3,4,2,99,32
rachy-babz-,121,1,8,1,80,29
rachy-sue,117,1,5,1,79,31
rachyyx,147,2,14,1,73,23
radicalross,195,10,3,2,51,17
radio_nowhere,114,1,5,1,103,34
rae-tp,136,1,2,1,84,36
raeholmes,172,1,6,1,79,25
rageminkstorm,33,2,1,1,13,5
ragingwave,168,1,13,1,57,25
raheemkassam,151,1,7,1,43,18
raid517,183,1,9,1,122,39
rainbax,189,7,2,1,32,20
rainbowdreamer,177,1,6,1,130,33
rainbowduke,129,1,6,1,85,24
rainmaker83,149,1,8,1,82,17
rainy_day_life,171,1,7,1,83,24
raise-an-empire,144,7,6,2,41,22
ralphrawrgasms,115,2,8,2,66,19
ramma77,183,3,1,1,113,32
random_monkey,151,1,2,1,94,37
randomchaos90,130,1,7,1,84,25
randomearrings,159,2,6,1,49,19
randomfatbird,167,1,7,1,52,24
randomist,186,1,2,1,126,36
randomlymoist,78,1,1,1,65,26
rannskita,68,1,2,1,59,28
rapher_tml,72,2,4,1,61,30
rappion,186,1,12,1,66,24
rascal87,162,1,5,1,72,26
rastrus,184,4,1,1,100,31
ratchetnclank,147,42,8,7,42,13
ratcliffe22,171,2,6,2,89,32
raustin191,185,1,9,1,111,23
raven_effect,94,1,2,1,76,24
ravens_raziel,171,4,12,3,105,27
rawplug89,150,2,10,2,50,18
rawrachelxoxo,100,2,4,1,58,11
rawrchristian,46,7,4,2,21,12
rawrrr__,135,1,8,1,97,32
raychxangel,148,15,11,3,65,26
raydiation,122,1,5,1,68,20
raynejones,172,1,9,1,135,28
raywooo,176,9,7,3,78,30
razzmatazzz,143,1,5,1,71,20
rbatts2000,167,6,2,1,81,11
rbccarose,137,4,2,2,59,15
rbevanson,173,53,1,1,50,9
rbht,171,1,10,1,28,13
rblay2k,136,1,7,1,61,25
rconan,168,5,10,3,52,25
rdec,147,5,4,2,30,12
rdnapper,139,1,12,1,64,24
realfluttersby,112,3,5,2,50,14
reality_or_bust,100,3,6,2,58,13
reapersdealer,166,1,1,1,104,23
rearocks,141,1,21,1,98,30
rebeccahanson,119,2,12,1,48,16
rebeccahowson,61,2,5,1,12,7
rebekah0017,157,1,4,1,35,13
rebel_get_by,106,2,4,1,44,14
rebel_reddevil,112,4,18,3,60,17
rebelangel,131,1,3,1,77,18
rebelmaker,133,3,13,3,81,14
rebhop04,175,2,6,1,29,8
reckahlicious,102,2,10,1,39,10
recoil1977,179,1,3,1,108,34
red_alan,143,29,8,4,9,6
red_scully,110,12,6,2,19,7
redblue82,135,4,4,1,68,25
redbullcat,110,19,6,3,8,3
redders2005,88,2,17,1,38,14
reddropdan,135,2,4,1,84,27
redjanet,188,1,2,1,123,35
redjukebox,153,1,4,1,122,33
redroot1989,154,3,4,3,95,28
reekster,175,11,2,1,32,20
refinnej_,156,4,19,3,50,15
reichsteadycrew,152,1,13,1,89,28
reido21,166,1,6,1,119,21
reilly86,139,1,1,1,92,39
rekoil87,85,5,3,2,20,7
ren_riot,178,1,11,1,66,21
renton1q,164,2,10,2,87,13
repunante,162,1,4,1,124,39
rethought,186,13,5,1,49,25
retrochicygirl,189,3,9,1,115,35
retrogradeally,83,1,7,1,50,18
rewsan,156,9,6,1,15,5
rfullerton,158,22,2,2,33,10
rheannaaax,116,1,3,1,88,25
rhia_bear,126,4,3,1,74,19
rhiannonlee2421,125,1,3,1,78,23
rhianwenb,170,1,11,1,133,37
rhirhirhi,154,1,7,1,133,45
rhm1,127,1,2,1,74,28
rhodrilloyd87,119,1,4,1,89,25
rhys4w,165,1,1,1,84,26
rhyswordley,163,1,3,1,81,23
ricalicious,175,1,3,1,134,45
rich22,153,1,7,1,77,26
rich_w,165,14,1,1,71,24
richard-berry,134,1,18,1,65,18
richardap1,179,1,1,1,55,16
richardlavelle,118,1,4,1,54,27
richardpasse,108,3,9,1,32,15
richardst89,185,1,1,1,118,31
richie_roo85,172,4,4,2,46,12
richieb76,190,2,12,2,151,44
richmcwhinnie,189,3,10,1,125,30
richmondmike,182,2,9,2,115,27
richrance,189,1,2,1,46,15
richsimm,169,4,6,3,110,42
richy87,183,1,7,1,63,29
richyg1991,93,3,12,3,42,13
richyleigh,104,3,10,1,47,19
rickydoo,121,2,4,1,62,21
rickyleeallen,130,1,31,1,95,25
riclikespunk,131,14,6,1,36,16
ridiai99,139,1,11,1,100,29
riggzby,133,1,1,1,85,26
rightbackgranty,155,1,3,1,65,21
rightpalava,190,1,3,1,91,30
rigsa,115,3,2,2,38,12
rij_a,177,1,4,1,155,45
rikabel,115,3,6,1,35,15
rikijm,132,1,4,1,91,35
rikj99,160,2,11,1,49,17
rikzz,168,1,13,1,124,38
ringaw,153,4,11,3,101,32
ritchie684,154,1,6,1,73,24
rmacg89,156,1,5,1,92,32
rmaspero,138,2,1,1,66,18
rndm_dc,144,1,15,1,22,7
ro11z,130,1,10,1,86,27
rob_h1,107,2,1,1,30,16
robbflynnisgod,52,1,2,1,16,7
robbolton,129,2,7,1,31,17
robbyrue,147,1,1,1,80,26
robcurrie,104,3,14,2,72,23
robder,151,3,19,1,118,48
robdog66,141,1,8,1,54,16
robdut,184,1,10,1,114,25
robert7,84,1,21,1,36,12
roberthaynes94,170,1,2,1,69,22
roberthl,107,1,10,1,44,15
robertodegois,166,1,8,1,106,30
robertpearson,181,1,7,1,82,10
robfarrington,182,3,1,1,134,26
robfoot,140,7,5,1,14,8
robizzlex,119,1,22,1,91,36
robotbella,188,1,2,1,82,20
robslater90,156,2,4,1,51,18
robwellington03,163,12,8,3,96,26
rock_smith,78,3,6,2,33,12
rockchick300,77,2,4,1,18,10
rodinuk,181,24,20,1,69,26
rodsikth,148,4,4,3,73,24
roekens,165,1,7,1,144,44
roflcaeks,147,15,3,2,56,21
rognog,123,3,9,1,54,24
rogues63,113,1,6,1,89,26
romanssi_x,101,1,10,1,55,17
romanticise,174,1,5,1,141,42
ronanmcguinness,36,2,3,1,23,9
ronburgandy87,27,1,3,1,23,11
roo20,102,1,7,1,47,16
roomal29,85,53,4,2,22,12
rooothie,141,2,11,1,70,24
roosterb,121,3,6,2,87,26
rootsradicals0,101,1,5,1,23,7
rory-ohalloran2,182,1,9,1,149,23
rosahelikopter,123,1,10,1,71,23
rosalafae,171,1,3,1,84,25
roseofthenight,144,3,3,2,46,11
rosetsu,125,1,3,1,76,22
rosieS,76,2,3,1,53,23
rosiecakes616,110,1,8,1,65,15
rosierose09,137,1,10,1,96,20
ross-mac,166,8,7,5,81,12
ross240,151,1,9,1,82,28
rosscmoore02010,166,20,6,2,53,19
rossco1990,179,1,1,1,155,34
rosscore,146,1,18,1,67,18
rossi_93,168,1,5,1,91,27
rossoharrison,94,1,5,1,45,21
rosy_nic,168,2,1,1,141,35
rougesheep,187,1,1,1,71,13
rowbott,140,1,6,1,98,40
rowleyvsbam,169,6,7,1,56,25
roxilou,158,1,9,1,134,33
rozallin,189,5,1,1,131,36
rspython,176,11,16,4,47,10
rstephen333,138,1,3,1,35,9
rsw2001,139,2,13,1,73,18
ruan13o,190,1,12,1,89,28
rubberduckzilla,165,3,4,2,33,10
rubberpiggies,135,6,14,5,102,25
ruda_alice,73,4,5,1,17,7
ruddyyanks,159,2,11,2,67,18
rugarhi,134,1,9,1,101,31
ruiyyanko,129,1,9,1,81,32
rumblog,130,1,2,1,73,28
runoverhedgehog,160,5,9,4,77,33
russianvelvet,151,1,9,1,93,29
rustyglove,156,1,8,1,56,15
ruthcampion,159,2,9,1,47,20
ruthmoog,120,2,13,1,62,30
rvoxrox,131,2,4,1,36,10
rwharding,159,1,14,1,70,17
ryanS732,144,1,9,1,73,30
ryan_custard13,155,7,7,3,103,22
ryanblighty,162,1,8,1,117,32
ryanfitton,165,1,12,1,139,24
ryanm2287,146,4,1,1,35,20
rydaa,151,1,7,1,118,33
rydee,103,4,9,1,36,14
ryder_1991,173,13,3,2,66,14
ryhawknroll,163,4,6,3,96,21
ryoutan1985,137,1,5,1,11,5
rythie,161,1,1,1,145,36
s-coe,180,1,9,1,90,26
s224,66,1,4,1,42,19
sabine9898,182,8,6,3,120,25
sackman,131,1,16,1,65,22
sacko87,135,12,4,3,38,12
sadoyle,130,1,29,1,47,21
saimasays,134,1,10,1,69,16
saintnicotine,95,4,3,1,51,23
sajmon,68,1,4,1,12,7
salame_de_ouro,109,1,2,1,26,13
salehara,105,3,13,3,55,23
salinsale,144,3,1,1,64,18
sallycinnamonnn,167,1,5,1,116,20
salogod,77,1,8,1,30,10
salopian,181,12,6,3,68,11
salters36,180,2,6,1,103,34
saltoun,190,4,18,1,52,13
sam_coates,175,1,4,1,102,29
sambobgeldof,95,3,4,1,14,9
sambrady14,161,4,8,3,64,12
samcopson,161,1,3,1,65,16
samdance,136,1,3,1,67,20
samgreen2009,105,10,12,3,30,15
samharrocks,87,2,4,1,12,7
samholden,168,3,9,3,84,33
samlewis11,170,1,2,1,30,11
sammie2312,172,1,8,1,121,28
sammiistrange,137,5,4,2,22,10
sammm123,137,1,9,1,46,21
sammygfx,170,1,7,1,68,22
sammyy130,145,1,5,1,71,22
sampir3,174,1,6,1,74,33
samthomsa,166,15,6,2,73,23
samtl123,148,2,2,1,123,31
samuk1,180,2,2,1,108,18
samwholikesmuse,167,3,4,2,51,16
samwwwblack,173,13,1,1,60,25
sancezz,137,2,3,1,56,22
sangeet_90,138,1,8,1,37,18
sanjkamnes95,136,1,13,1,94,21
sannastar,61,6,4,1,9,7
saoneenee,191,1,1,1,121,26
sapphire99,141,1,11,1,56,19
sarabian,171,10,13,3,94,36
saracenrebel,181,2,18,2,65,26
sarahG29,84,9,4,2,38,14
sarahbash,121,2,3,1,51,14
sarahbia,144,1,5,1,99,29
sarahdesrosiers,162,2,2,1,68,23
sarahflan,109,10,15,1,52,17
sarahgr,146,1,1,1,101,32
sarahj92,142,3,6,2,69,21
sarahlikesPEAS,165,1,6,1,112,33
sarahlizzie,115,2,12,2,78,18
sarahlouisexoxo,115,2,13,2,79,20
sarahmcq,150,1,3,1,141,48
sarahscarey,119,1,10,1,39,17
sarahwine,129,1,6,1,80,24
sarapatriciab,83,2,6,2,45,15
sarawr-,177,1,6,1,152,41
sarbear_,149,1,11,1,101,39
sargant,103,1,6,1,73,27
sarraalouise,168,1,2,1,83,16
sarrahx,127,2,4,1,62,27
sas1983,151,2,6,1,91,23
sasa88,145,8,6,1,78,23
sassy404,160,1,29,1,74,20
